row,col,intensity
20,1,-0.050269
21,0,-0.081692
21,1,-0.149880
21,2,-0.118510
22,0,-0.104971
22,1,-0.192591
22,2,-0.152282
22,3,-0.051893
23,0,-0.058131
23,1,-0.106653
23,2,-0.084330
32,36,-0.200000
36,28,-0.200000
42,72,-0.200000
49,33,-0.075896
49,34,-0.151832
49,35,-0.118628
50,33,-0.094025
50,34,-0.188100
50,35,-0.146964
51,34,-0.091011
51,35,-0.071108
51,85,-0.200000
59,51,-0.059176
59,52,-0.092954
59,53,-0.073664
60,51,-0.116337
60,52,-0.182743
60,53,-0.144821
60,54,-0.057901
61,51,-0.115387
61,52,-0.181251
61,53,-0.143638
61,54,-0.057428
62,51,-0.057738
62,52,-0.090695
62,53,-0.071874
68,84,-0.200000
69,67,-0.200000
70,22,-0.060309
70,23,-0.075611
70,24,-0.062793
71,21,-0.063463
71,22,-0.120117
71,23,-0.150594
71,24,-0.125063
71,25,-0.068797
72,21,-0.083726
72,22,-0.158469
72,23,-0.198677
72,24,-0.164994
72,25,-0.090763
73,21,-0.073168
73,22,-0.138485
73,23,-0.173622
73,24,-0.144187
73,25,-0.079317
74,22,-0.080164
74,23,-0.100503
74,24,-0.083464
79,0,-0.103260
79,1,-0.075465
80,0,-0.179420
80,1,-0.131124
80,2,-0.059414
81,0,-0.193286
81,1,-0.141258
81,2,-0.064005
82,0,-0.129099
82,1,-0.094349
83,0,-0.053461
85,40,-0.200000
91,38,-0.200000
92,32,-0.200000
95,50,-0.200000
